"","X0.666666666666667"
"393",0.903225806451613
"394",0.96551724137931
"395",0.785714285714286
"396",0.88
"397",0.85
"398",0.787878787878788
"399",1
"400",1
"401",0.761904761904762
"402",1
"403",0.961538461538462
"404",0.875
"405",0.928571428571429
"406",0.882352941176471
"407",0.954545454545455
"408",0.933333333333333
"409",1
"410",1
"411",0.76
"412",0.884615384615385
"413",0.894736842105263
"414",0.95
"415",0.921052631578947
"416",0.96
"417",0.88
"418",0.8125
"419",0.928571428571429
"420",0.793103448275862
"421",0.75
"422",0.846153846153846
"423",0.96969696969697
"424",0.818181818181818
"425",0.807692307692308
"426",0.935483870967742
"427",0.90625
"428",0.851851851851852
"429",1
"430",0.958333333333333
"431",0.766666666666667
"432",0.814814814814815
"433",0.947368421052632
"434",0.903225806451613
"435",0.866666666666667
"436",0.857142857142857
"437",0.848484848484849
"438",0.931034482758621
"439",0.870967741935484
"440",0.961538461538462
"441",0.6
"442",0.857142857142857
"443",0.708333333333333
"444",0.925925925925926
"445",0.774193548387097
"446",0.8
"447",0.96
"448",0.851851851851852
"449",1
"450",1
"451",0.739130434782609
"452",0.857142857142857
"453",0.923076923076923
"454",0.925925925925926
"455",0.96969696969697
"456",0.833333333333333
"457",0.952380952380952
"458",0.833333333333333
"459",1
"460",1
"461",0.709677419354839
"462",0.888888888888889
"463",0.875
"464",1
"465",0.970588235294118
"466",0.92
"467",0.958333333333333
"468",0.870967741935484
"469",0.904761904761905
"470",1
"471",0.692307692307692
"472",0.708333333333333
"473",0.807692307692308
"474",1
"475",0.952380952380952
"476",0.658536585365854
"477",0.875
"478",0.923076923076923
"479",0.909090909090909
"480",1
"481",0.8
"482",0.923076923076923
"483",0.942857142857143
"484",0.947368421052632
"485",0.666666666666667
"486",0.925925925925926
"487",0.96
"488",0.961538461538462
"489",1
"490",1
"491",0.6
"492",1
"493",0.904761904761905
"494",0.933333333333333
"495",0.896551724137931
"496",0.8
"497",0.964285714285714
"498",0.956521739130435
"499",1
"500",0.9
