"","X0.307000000000698"
"318",0.596000000005006
"319",0.581999999994878
"320",0.586999999999534
"321",0.588000000003376
"322",0.567999999999302
"323",0.635000000002037
"324",0.610999999997148
"325",0.593000000000757
"326",0.663999999997031
"327",0.586999999999534
"328",0.583000000005995
"329",0.572999999996682
"330",0.684000000001106
"331",0.565999999998894
"332",0.591000000000349
"333",0.624000000003434
"334",0.591999999996915
"335",0.586999999999534
"336",0.588999999999942
"337",0.605000000003201
"338",0.598999999994703
"339",0.584000000002561
"340",0.578000000001339
"341",0.598999999994703
"342",0.585000000006403
"343",0.568999999995867
"344",0.690000000002328
"345",0.57499999999709
"346",0.555000000000291
"347",0.614999999997963
"348",0.650999999998021
"349",0.557000000000698
"350",0.561999999998079
"351",0.633999999998196
"352",0.627000000000407
"353",0.624000000003434
"354",0.630999999993946
"355",0.621000000006461
"356",0.627999999996973
"357",0.620000000002619
"358",0.714999999996508
"359",0.616000000001804
"360",0.682999999997264
"361",0.65400000000227
"362",0.677999999999884
"363",0.620000000002619
"364",0.705000000001746
"365",0.627999999996973
"366",0.722000000001572
"367",0.707999999998719
"368",0.635999999998603
"369",0.778000000005704
"370",0.955999999998312
"371",0.602999999995518
"372",0.622999999999593
"373",0.68300000000454
"374",0.631999999997788
"375",0.6620000000039
"376",0.621999999995751
"377",0.622999999999593
"378",0.651000000005297
"379",0.651999999994587
"380",0.620999999999185
"381",0.620999999999185
"382",0.620999999999185
"383",0.726000000002387
"384",0.610999999997148
"385",0.611999999993714
"386",0.625
"387",0.752000000000407
"388",0.709999999999127
"389",0.724000000001979
"390",0.754000000000815
"391",0.76299999999901
"392",0.652999999998428
"393",0.643000000003667
"394",0.718999999997322
"395",0.752000000000407
"396",0.783000000003085
"397",0.618999999998778
"398",0.625
"399",0.622999999999593
"400",0.671999999998661
"401",0.830999999998312
"402",0.73700000000099
"403",0.709999999999127
"404",0.847999999998137
"405",0.75
"406",0.68300000000454
"407",0.676999999996042
"408",0.773999999997613
"409",0.752000000000407
"410",0.865000000005239
"411",0.718000000000757
"412",0.807000000000698
"413",0.742000000005646
"414",0.733000000000175
"415",0.702999999994063
"416",0.75800000000163
"417",0.677999999999884
"418",0.805000000000291
"419",0.868999999998778
"420",0.830999999998312
"421",0.822000000000116
"422",0.690999999998894
"423",0.925999999999476
"424",0.705000000001746
"425",0.673000000002503
"426",0.721999999994296
"427",0.850000000005821
"428",0.687999999994645
"429",0.847000000001572
"430",0.908999999999651
"431",0.710999999995693
"432",0.688000000001921
"433",0.741000000001804
"434",0.716000000000349
"435",0.678999999996449
"436",0.753000000004249
"437",0.706999999994878
"438",0.760000000002037
"439",0.667999999997846
"440",0.722999999998137
"441",0.690000000002328
"442",0.841999999996915
"443",0.715000000003783
"444",0.716000000000349
"445",0.69699999999284
"446",0.665000000000873
"447",0.663000000000466
"448",0.67099999999482
"449",0.664000000004307
"450",0.667000000001281
