"","X0.616000000001804"
"372",0.782999999995809
"373",0.745999999999185
"374",0.718000000000757
"375",0.745999999999185
"376",0.77900000000227
"377",0.739000000001397
"378",0.73700000000099
"379",0.708999999995285
"380",0.726999999998952
"381",0.718000000000757
"382",0.763999999995576
"383",0.724000000001979
"384",0.781999999999243
"385",0.690000000002328
"386",0.769999999996799
"387",0.760000000002037
"388",0.726999999998952
"389",0.747999999999593
"390",0.717000000004191
"391",0.765999999995984
"392",0.730999999999767
"393",0.788000000000466
"394",0.702000000004773
"395",0.746999999995751
"396",0.760000000002037
"397",0.707000000002154
"398",0.74199999999837
"399",0.744999999995343
"400",0.794000000001688
"401",0.823000000003958
"402",0.82999999999447
"403",0.723000000005413
"404",0.813999999998487
"405",0.764000000002852
"406",0.767999999996391
"407",0.762000000002445
"408",0.779999999998836
"409",0.773999999997613
"410",0.724000000001979
"411",0.826000000000931
"412",0.826000000000931
"413",0.811999999998079
"414",0.722000000001572
"415",0.792000000001281
"416",0.819999999999709
"417",0.727999999995518
"418",0.792999999997846
"419",0.777000000001863
"420",0.817999999999302
"421",0.828000000001339
"422",0.781999999999243
"423",0.769000000000233
"424",0.800999999999476
"425",0.728000000002794
"426",0.805999999996857
"427",0.743999999998778
"428",0.813000000001921
"429",0.790999999997439
"430",0.781999999999243
"431",0.745000000002619
"432",0.801999999996042
"433",0.794000000001688
"434",0.783999999999651
"435",0.823000000003958
"436",0.699000000000524
"437",0.770999999993364
"438",0.799000000006345
"439",0.807000000000698
"440",0.717000000004191
"441",0.800999999999476
"442",0.779999999998836
"443",0.794000000001688
"444",0.822000000000116
"445",0.794999999998254
"446",0.836000000002969
"447",0.766999999999825
"448",0.788999999997031
"449",0.781000000002678
"450",0.726999999998952
